cie_code,cie_name
W402,"EXPLOSIÓN DE OTROS MATERIALES, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS"
W403,"EXPLOSIÓN DE OTROS MATERIALES, ÁREAS DE DEPORTE Y ATLETISMO"
W404,"EXPLOSIÓN DE OTROS MATERIALES, CALLES Y CARRETERAS"
W405,"EXPLOSIÓN DE OTROS MATERIALES, COMERCIO Y ÁREA DE SERVICIOS"
W406,"EXPLOSIÓN DE OTROS MATERIALES, ÁREA INDUSTRIAL Y DE LA CONSTRUCCIÓN"
W407,"EXPLOSIÓN DE OTROS MATERIALES, GRANJA"
W408,"EXPLOSIÓN DE OTROS MATERIALES, OTRO LUGAR ESPECIFICADO"
W409,"EXPLOSIÓN DE OTROS MATERIALES, LUGAR NO ESPECIFICADO"
W41,EXPOSICIÓN A CHORRO DE ALTA PRESIÓN
W410,"EXPOSICIÓN A CHORRO DE ALTA PRESIÓN, VIVIENDA"
W411,"EXPOSICIÓN A CHORRO DE ALTA PRESIÓN, INSTITUCIÓN RESIDENCIAL"
W412,"EXPOSICIÓN A CHORRO DE ALTA PRESIÓN, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS"
W413,"EXPOSICIÓN A CHORRO DE ALTA PRESIÓN, ÁREAS DE DEPORTE Y ATLETISMO"
W414,"EXPOSICIÓN A CHORRO DE ALTA PRESIÓN, CALLES Y CARRETERAS"
W415,"EXPOSICIÓN A CHORRO DE ALTA PRESIÓN, COMERCIO Y ÁREA DE SERVICIOS"
W416,"EXPOSICIÓN A CHORRO DE ALTA PRESIÓN, ÁREA INDUSTRIAL Y DE LA CONSTRUCCIÓN"
W417,"EXPOSICIÓN A CHORRO DE ALTA PRESIÓN, GRANJA"
W418,"EXPOSICIÓN A CHORRO DE ALTA PRESIÓN, OTRO LUGAR ESPECIFICADO"
W419,"EXPOSICIÓN A CHORRO DE ALTA PRESIÓN, LUGAR NO ESPECIFICADO"
W42,EXPOSICIÓN AL RUIDO
W420,"EXPOSICIÓN AL RUIDO, VIVIENDA"
W421,"EXPOSICIÓN AL RUIDO, INSTITUCIÓN RESIDENCIAL"
W422,"EXPOSICIÓN AL RUIDO, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS"
W423,"EXPOSICIÓN AL RUIDO, ÁREAS DE DEPORTE Y ATLETISMO"
W424,"EXPOSICIÓN AL RUIDO, CALLES Y CARRETERAS"
W425,"EXPOSICIÓN AL RUIDO, COMERCIO Y ÁREA DE SERVICIOS"
W426,"EXPOSICIÓN AL RUIDO, ÁREA INDUSTRIAL Y DE LA CONSTRUCCIÓN"
W427,"EXPOSICIÓN AL RUIDO, GRANJA"
W428,"EXPOSICIÓN AL RUIDO, OTRO LUGAR ESPECIFICADO"
W429,"EXPOSICIÓN AL RUIDO, LUGAR NO ESPECIFICADO"
W43,EXPOSICIÓN A VIBRACIONES
W430,"EXPOSICIÓN A VIBRACIONES, VIVIENDA"
W431,"EXPOSICIÓN A VIBRACIONES, INSTITUCIÓN RESIDENCIAL"
W432,"EXPOSICIÓN A VIBRACIONES, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS"
W433,"EXPOSICIÓN A VIBRACIONES, ÁREAS DE DEPORTE Y ATLETISMO"
W434,"EXPOSICIÓN A VIBRACIONES, CALLES Y CARRETERAS"
W435,"EXPOSICIÓN A VIBRACIONES, COMERCIO Y ÁREA DE SERVICIOS"
W436,"EXPOSICIÓN A VIBRACIONES, ÁREA INDUSTRIAL Y DE LA CONSTRUCCIÓN"
W437,"EXPOSICIÓN A VIBRACIONES, GRANJA"
W438,"EXPOSICIÓN A VIBRACIONES, OTRO LUGAR ESPECIFICADO"
W439,"EXPOSICIÓN A VIBRACIONES, LUGAR NO ESPECIFICADO"
W44,CUERPO EXTRAÑO QUE PENETRA POR EL OJO U ORIFICIO NATURAL
W440,"CUERPO EXTRAÑO QUE PENETRA POR EL OJO U ORIFICIO NATURAL, VIVIENDA"
W441,"CUERPO EXTRAÑO QUE PENETRA POR EL OJO U ORIFICIO NATURAL, INSTITUCIÓN RESIDENCIAL"
W442,"CUERPO EXTRAÑO QUE PENETRA POR EL OJO U ORIFICIO NATURAL, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS"
W443,"CUERPO EXTRAÑO QUE PENETRA POR EL OJO U ORIFICIO NATURAL, ÁREAS DE DEPORTE Y ATLETISMO"
W444,"CUERPO EXTRAÑO QUE PENETRA POR EL OJO U ORIFICIO NATURAL, CALLES Y CARRETERAS"
W445,"CUERPO EXTRAÑO QUE PENETRA POR EL OJO U ORIFICIO NATURAL, COMERCIO Y ÁREA DE SERVICIOS"
W446,"CUERPO EXTRAÑO QUE PENETRA POR EL OJO U ORIFICIO NATURAL, ÁREA INDUSTRIAL Y DE LA CONSTRUCCIÓN"
W447,"CUERPO EXTRAÑO QUE PENETRA POR EL OJO U ORIFICIO NATURAL, GRANJA"
W448,"CUERPO EXTRAÑO QUE PENETRA POR EL OJO U ORIFICIO NATURAL, OTRO LUGAR ESPECIFICADO"
W449,"CUERPO EXTRAÑO QUE PENETRA POR EL OJO U ORIFICIO NATURAL, LUGAR NO ESPECIFICADO"
W45,CUERPO EXTRAÑO QUE PENETRA A TRAVÉS DE LA PIEL
W450,"CUERPO EXTRAÑO QUE PENETRA A TRAVÉS DE LA PIEL, VIVIENDA"
W451,"CUERPO EXTRAÑO QUE PENETRA A TRAVÉS DE LA PIEL, INSTITUCIÓN RESIDENCIAL"
W452,"CUERPO EXTRAÑO QUE PENETRA A TRAVÉS DE LA PIEL, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS"
W453,"CUERPO EXTRAÑO QUE PENETRA A TRAVÉS DE LA PIEL, ÁREAS DE DEPORTE Y ATLETISMO"
W454,"CUERPO EXTRAÑO QUE PENETRA A TRAVÉS DE LA PIEL, CALLES Y CARRETERAS"
W455,"CUERPO EXTRAÑO QUE PENETRA A TRAVÉS DE LA PIEL, COMERCIO Y ÁREA DE SERVICIOS"
W456,"CUERPO EXTRAÑO QUE PENETRA A TRAVÉS DE LA PIEL, ÁREA INDUSTRIAL Y DE LA CONSTRUCCIÓN"
W457,"CUERPO EXTRAÑO QUE PENETRA A TRAVÉS DE LA PIEL, GRANJA"
W458,"CUERPO EXTRAÑO QUE PENETRA A TRAVÉS DE LA PIEL, OTRO LUGAR ESPECIFICADO"
W459,"CUERPO EXTRAÑO QUE PENETRA A TRAVÉS DE LA PIEL, LUGAR NO ESPECIFICADO"
W46,CONTACTO TRAUMÁTICO CON AGUJA HIPODÉRMICA
W460,"CONTACTO TRAUMÁTICO CON AGUJA HIPODÉRMICA, VIVIENDA"
W461,"CONTACTO TRAUMÁTICO CON AGUJA HIPODÉRMICA, INSTITUCIÓN RESIDENCIAL"
W462,"CONTACTO TRAUMÁTICO CON AGUJA HIPODÉRMICA, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS"
W463,"CONTACTO TRAUMÁTICO CON AGUJA HIPODÉRMICA, ÁREAS DE DEPORTE Y ATLETISMO"
W464,"CONTACTO TRAUMÁTICO CON AGUJA HIPODÉRMICA, CALLES Y CARRETERAS"
W465,"CONTACTO TRAUMÁTICO CON AGUJA HIPODÉRMICA, COMERCIO Y ÁREA DE SERVICIOS"
W466,"CONTACTO TRAUMÁTICO CON AGUJA HIPODÉRMICA, ÁREA INDUSTRIAL Y DE LA CONSTRUCCIÓN"
W467,"CONTACTO TRAUMÁTICO CON AGUJA HIPODÉRMICA, GRANJA"
W468,"CONTACTO TRAUMÁTICO CON AGUJA HIPODÉRMICA, OTRO LUGAR ESPECIFICADO"
W469,"CONTACTO TRAUMÁTICO CON AGUJA HIPODÉRMICA, LUGAR NO ESPECIFICADO"
W49,"EXPOSICIÓN A OTRAS FUERZAS MECÁNICAS INANIMADAS, Y LAS NO ESPECIFICADAS"
W490,"EXPOSICIÓN A OTRAS FUERZAS MECÁNICAS INANIMADAS, Y LAS NO ESPECIFICADAS, VIVIENDA"
W491,"EXPOSICIÓN A OTRAS FUERZAS MECÁNICAS INANIMADAS, Y LAS NO ESPECIFICADAS, INSTITUCIÓN RESIDENCIAL"
W492,"EXPOSICIÓN A OTRAS FUERZAS MECÁNICAS INANIMADAS, Y LAS NO ESPECIFICADAS, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS"
W493,"EXPOSICIÓN A OTRAS FUERZAS MECÁNICAS INANIMADAS, Y LAS NO ESPECIFICADAS, ÁREAS DE DEPORTE Y ATLETISMO"
W494,"EXPOSICIÓN A OTRAS FUERZAS MECÁNICAS INANIMADAS, Y LAS NO ESPECIFICADAS, CALLES Y CARRETERAS"
W495,"EXPOSICIÓN A OTRAS FUERZAS MECÁNICAS INANIMADAS, Y LAS NO ESPECIFICADAS, COMERCIO Y ÁREA DE SERVICIOS"
W496,"EXPOSICIÓN A OTRAS FUERZAS MECÁNICAS INANIMADAS, Y LAS NO ESPECIFICADAS, ÁREA INDUSTRIAL Y DE LA CONSTRUCCIÓN"
W497,"EXPOSICIÓN A OTRAS FUERZAS MECÁNICAS INANIMADAS, Y LAS NO ESPECIFICADAS, GRANJA"
W498,"EXPOSICIÓN A OTRAS FUERZAS MECÁNICAS INANIMADAS, Y LAS NO ESPECIFICADAS, OTRO LUGAR ESPECIFICADO"
W499,"EXPOSICIÓN A OTRAS FUERZAS MECÁNICAS INANIMADAS, Y LAS NO ESPECIFICADAS, LUGAR NO ESPECIFICADO"
W50,"APORREO, GOLPE, MORDEDURA, PATADA, RASGUÑO O TORCEDURA INFLIGIDOS POR OTRA PERSONA"
W500,"APORREO, GOLPE, MORDEDURA, PATADA, RASGUÑO O TORCEDURA INFLIGIDOS POR OTRA PERSONA, VIVIENDA"
W501,"APORREO, GOLPE, MORDEDURA, PATADA, RASGUÑO O TORCEDURA INFLIGIDOS POR OTRA PERSONA, INSTITUCIÓN RESIDENCIAL"
W502,"APORREO, GOLPE, MORDEDURA, PATADA, RASGUÑO O TORCEDURA INFLIGIDOS POR OTRA PERSONA, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS"
W503,"APORREO, GOLPE, MORDEDURA, PATADA, RASGUÑO O TORCEDURA INFLIGIDOS POR OTRA PERSONA, ÁREAS DE DEPORTE Y ATLETISMO"
W504,"APORREO, GOLPE, MORDEDURA, PATADA, RASGUÑO O TORCEDURA INFLIGIDOS POR OTRA PERSONA, CALLES Y CARRETERAS"
W505,"APORREO, GOLPE, MORDEDURA, PATADA, RASGUÑO O TORCEDURA INFLIGIDOS POR OTRA PERSONA, COMERCIO Y ÁREA DE SERVICIOS"
W506,"APORREO, GOLPE, MORDEDURA, PATADA, RASGUÑO O TORCEDURA INFLIGIDOS POR OTRA PERSONA, ÁREA INDUSTRIAL Y DE LA CONSTRUCCIÓN"
W507,"APORREO, GOLPE, MORDEDURA, PATADA, RASGUÑO O TORCEDURA INFLIGIDOS POR OTRA PERSONA, GRANJA"
W508,"APORREO, GOLPE, MORDEDURA, PATADA, RASGUÑO O TORCEDURA INFLIGIDOS POR OTRA PERSONA, OTRO LUGAR ESPECIFICADO"
W509,"APORREO, GOLPE, MORDEDURA, PATADA, RASGUÑO O TORCEDURA INFLIGIDOS POR OTRA PERSONA, LUGAR NO ESPECIFICADO"
W51,CHOQUE O EMPELLÓN CONTRA OTRA PERSONA
W510,"CHOQUE O EMPELLÓN CONTRA OTRA PERSONA, VIVIENDA"
W511,"CHOQUE O EMPELLÓN CONTRA OTRA PERSONA, INSTITUCIÓN RESIDENCIAL"
W512,"CHOQUE O EMPELLÓN CONTRA OTRA PERSONA, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS"
W513,"CHOQUE O EMPELLÓN CONTRA OTRA PERSONA, ÁREAS DE DEPORTE Y ATLETISMO"
W514,"CHOQUE O EMPELLÓN CONTRA OTRA PERSONA, CALLES Y CARRETERAS"
W515,"CHOQUE O EMPELLÓN CONTRA OTRA PERSONA, COMERCIO Y ÁREA DE SERVICIOS"
W516,"CHOQUE O EMPELLÓN CONTRA OTRA PERSONA, ÁREA INDUSTRIAL Y DE LA CONSTRUCCIÓN"
W517,"CHOQUE O EMPELLÓN CONTRA OTRA PERSONA, GRANJA"
W518,"CHOQUE O EMPELLÓN CONTRA OTRA PERSONA, OTRO LUGAR ESPECIFICADO"
W519,"CHOQUE O EMPELLÓN CONTRA OTRA PERSONA, LUGAR NO ESPECIFICADO"
W52,"PERSONA APLASTADA, EMPUJADA O PISOTEADA POR UNA MULTITUD O ESTAMPIDA HUMANA"
W520,"PERSONA APLASTADA, EMPUJADA O PISOTEADA POR UNA MULTITUD O ESTAMPIDA HUMANA, VIVIENDA"
W521,"PERSONA APLASTADA, EMPUJADA O PISOTEADA POR UNA MULTITUD O ESTAMPIDA HUMANA, INSTITUCIÓN RESIDENCIAL"
W522,"PERSONA APLASTADA, EMPUJADA O PISOTEADA POR UNA MULTITUD O ESTAMPIDA HUMANA, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS"
W523,"PERSONA APLASTADA, EMPUJADA O PISOTEADA POR UNA MULTITUD O ESTAMPIDA HUMANA, ÁREAS DE DEPORTE Y ATLETISMO"
W524,"PERSONA APLASTADA, EMPUJADA O PISOTEADA POR UNA MULTITUD O ESTAMPIDA HUMANA, CALLES Y CARRETERAS"
W525,"PERSONA APLASTADA, EMPUJADA O PISOTEADA POR UNA MULTITUD O ESTAMPIDA HUMANA, COMERCIO Y ÁREA DE SERVICIOS"
W526,"PERSONA APLASTADA, EMPUJADA O PISOTEADA POR UNA MULTITUD O ESTAMPIDA HUMANA, ÁREA INDUSTRIAL Y DE LA CONSTRUCCIÓN"
W527,"PERSONA APLASTADA, EMPUJADA O PISOTEADA POR UNA MULTITUD O ESTAMPIDA HUMANA, GRANJA"
W528,"PERSONA APLASTADA, EMPUJADA O PISOTEADA POR UNA MULTITUD O ESTAMPIDA HUMANA, OTRO LUGAR ESPECIFICADO"
W529,"PERSONA APLASTADA, EMPUJADA O PISOTEADA POR UNA MULTITUD O ESTAMPIDA HUMANA, LUGAR NO ESPECIFICADO"
W53,MORDEDURA DE RATA
W530,"MORDEDURA DE RATA, VIVIENDA"
W531,"MORDEDURA DE RATA, INSTITUCIÓN RESIDENCIAL"
W532,"MORDEDURA DE RATA, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS"
W533,"MORDEDURA DE RATA, ÁREAS DE DEPORTE Y ATLETISMO"
W534,"MORDEDURA DE RATA, CALLES Y CARRETERAS"
W535,"MORDEDURA DE RATA, COMERCIO Y ÁREA DE SERVICIOS"
W536,"MORDEDURA DE RATA, ÁREA INDUSTRIAL Y DE LA CONSTRUCCIÓN"
W537,"MORDEDURA DE RATA, GRANJA"
W538,"MORDEDURA DE RATA, OTRO LUGAR ESPECIFICADO"
W539,"MORDEDURA DE RATA, LUGAR NO ESPECIFICADO"
W54,MORDEDURA O ATAQUE DE PERRO
W540,"MORDEDURA O ATAQUE DE PERRO, VIVIENDA"
W541,"MORDEDURA O ATAQUE DE PERRO, INSTITUCIÓN RESIDENCIAL"
W542,"MORDEDURA O ATAQUE DE PERRO, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS"
W543,"MORDEDURA O ATAQUE DE PERRO, ÁREAS DE DEPORTE Y ATLETISMO"
W544,"MORDEDURA O ATAQUE DE PERRO, CALLES Y CARRETERAS"
W545,"MORDEDURA O ATAQUE DE PERRO, COMERCIO Y ÁREA DE SERVICIOS"
W546,"MORDEDURA O ATAQUE DE PERRO, ÁREA INDUSTRIAL Y DE LA CONSTRUCCIÓN"
W547,"MORDEDURA O ATAQUE DE PERRO, GRANJA"
W548,"MORDEDURA O ATAQUE DE PERRO, OTRO LUGAR ESPECIFICADO"
W549,"MORDEDURA O ATAQUE DE PERRO, LUGAR NO ESPECIFICADO"
W55,MORDEDURA O ATAQUE DE OTROS MAMÍFEROS
W550,"MORDEDURA O ATAQUE DE OTROS MAMÍFEROS, VIVIENDA"
W551,"MORDEDURA O ATAQUE DE OTROS MAMÍFEROS, INSTITUCIÓN RESIDENCIAL"
W552,"MORDEDURA O ATAQUE DE OTROS MAMÍFEROS, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS"
W553,"MORDEDURA O ATAQUE DE OTROS MAMÍFEROS, ÁREAS DE DEPORTE Y ATLETISMO"
W554,"MORDEDURA O ATAQUE DE OTROS MAMÍFEROS, CALLES Y CARRETERAS"
W555,"MORDEDURA O ATAQUE DE OTROS MAMÍFEROS, COMERCIO Y ÁREA DE SERVICIOS"
W556,"MORDEDURA O ATAQUE DE OTROS MAMÍFEROS, ÁREA INDUSTRIAL Y DE LA CONSTRUCCIÓN"
W557,"MORDEDURA O ATAQUE DE OTROS MAMÍFEROS, GRANJA"
W558,"MORDEDURA O ATAQUE DE OTROS MAMÍFEROS, OTRO LUGAR ESPECIFICADO"
W559,"MORDEDURA O ATAQUE DE OTROS MAMÍFEROS, LUGAR NO ESPECIFICADO"
W56,CONTACTO TRAUMÁTICO CON ANIMALES MARINOS
W560,"CONTACTO TRAUMÁTICO CON ANIMALES MARINOS, VIVIENDA"
W561,"CONTACTO TRAUMÁTICO CON ANIMALES MARINOS, INSTITUCIÓN RESIDENCIAL"
W562,"CONTACTO TRAUMÁTICO CON ANIMALES MARINOS, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS"
W563,"CONTACTO TRAUMÁTICO CON ANIMALES MARINOS, ÁREAS DE DEPORTE Y ATLETISMO"
W564,"CONTACTO TRAUMÁTICO CON ANIMALES MARINOS, CALLES Y CARRETERAS"
W565,"CONTACTO TRAUMÁTICO CON ANIMALES MARINOS, COMERCIO Y ÁREA DE SERVICIOS"
W566,"CONTACTO TRAUMÁTICO CON ANIMALES MARINOS, ÁREA INDUSTRIAL Y DE LA CONSTRUCCIÓN"
W567,"CONTACTO TRAUMÁTICO CON ANIMALES MARINOS, GRANJA"
W568,"CONTACTO TRAUMÁTICO CON ANIMALES MARINOS, OTRO LUGAR ESPECIFICADO"
W569,"CONTACTO TRAUMÁTICO CON ANIMALES MARINOS, LUGAR NO ESPECIFICADO"
W57,MORDEDURA O PICADURA DE INSECTOS Y OTROS ARTRÓPODOS NO VENENOSOS
W570,"MORDEDURA O PICADURA DE INSECTOS Y OTROS ARTRÓPODOS NO VENENOSOS, VIVIENDA"
W571,"MORDEDURA O PICADURA DE INSECTOS Y OTROS ARTRÓPODOS NO VENENOSOS, INSTITUCIÓN RESIDENCIAL"
W572,"MORDEDURA O PICADURA DE INSECTOS Y OTROS ARTRÓPODOS NO VENENOSOS, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS"
W573,"MORDEDURA O PICADURA DE INSECTOS Y OTROS ARTRÓPODOS NO VENENOSOS, ÁREAS DE DEPORTE Y ATLETISMO"
W574,"MORDEDURA O PICADURA DE INSECTOS Y OTROS ARTRÓPODOS NO VENENOSOS, CALLES Y CARRETERAS"
W575,"MORDEDURA O PICADURA DE INSECTOS Y OTROS ARTRÓPODOS NO VENENOSOS, COMERCIO Y ÁREA DE SERVICIOS"
W576,"MORDEDURA O PICADURA DE INSECTOS Y OTROS ARTRÓPODOS NO VENENOSOS, ÁREA INDUSTRIAL Y DE LA CONSTRUCCIÓN"
W577,"MORDEDURA O PICADURA DE INSECTOS Y OTROS ARTRÓPODOS NO VENENOSOS, GRANJA"
W578,"MORDEDURA O PICADURA DE INSECTOS Y OTROS ARTRÓPODOS NO VENENOSOS, OTRO LUGAR ESPECIFICADO"
W579,"MORDEDURA O PICADURA DE INSECTOS Y OTROS ARTRÓPODOS NO VENENOSOS, LUGAR NO ESPECIFICADO"
W58,MORDEDURA O ATAQUE DE COCODRILO O CAIMÁN
W580,"MORDEDURA O ATAQUE DE COCODRILO O CAIMÁN, VIVIENDA"
W581,"MORDEDURA O ATAQUE DE COCODRILO O CAIMÁN, INSTITUCIÓN RESIDENCIAL"
W582,"MORDEDURA O ATAQUE DE COCODRILO O CAIMÁN, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS"
W583,"MORDEDURA O ATAQUE DE COCODRILO O CAIMÁN, ÁREAS DE DEPORTE Y ATLETISMO"
W584,"MORDEDURA O ATAQUE DE COCODRILO O CAIMÁN, CALLES Y CARRETERAS"
W585,"MORDEDURA O ATAQUE DE COCODRILO O CAIMÁN, COMERCIO Y ÁREA DE SERVICIOS"
W586,"MORDEDURA O ATAQUE DE COCODRILO O CAIMÁN, ÁREA INDUSTRIAL Y DE LA CONSTRUCCIÓN"
W587,"MORDEDURA O ATAQUE DE COCODRILO O CAIMÁN, GRANJA"
W588,"MORDEDURA O ATAQUE DE COCODRILO O CAIMÁN, OTRO LUGAR ESPECIFICADO"
W589,"MORDEDURA O ATAQUE DE COCODRILO O CAIMÁN, LUGAR NO ESPECIFICADO"
W59,MORDEDURA O APLASTAMIENTO POR OTROS REPTILES
W590,"MORDEDURA O APLASTAMIENTO POR OTROS REPTILES, VIVIENDA"
W591,"MORDEDURA O APLASTAMIENTO POR OTROS REPTILES, INSTITUCIÓN RESIDENCIAL"
W592,"MORDEDURA O APLASTAMIENTO POR OTROS REPTILES, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS"
W593,"MORDEDURA O APLASTAMIENTO POR OTROS REPTILES, ÁREAS DE DEPORTE Y ATLETISMO"
W594,"MORDEDURA O APLASTAMIENTO POR OTROS REPTILES, CALLES Y CARRETERAS"
W595,"MORDEDURA O APLASTAMIENTO POR OTROS REPTILES, COMERCIO Y ÁREA DE SERVICIOS"
W596,"MORDEDURA O APLASTAMIENTO POR OTROS REPTILES, ÁREA INDUSTRIAL Y DE LA CONSTRUCCIÓN"
W597,"MORDEDURA O APLASTAMIENTO POR OTROS REPTILES, GRANJA"
W598,"MORDEDURA O APLASTAMIENTO POR OTROS REPTILES, OTRO LUGAR ESPECIFICADO"
W599,"MORDEDURA O APLASTAMIENTO POR OTROS REPTILES, LUGAR NO ESPECIFICADO"
W60,"CONTACTO TRAUMÁTICO CON AGUIJONES, ESPINAS U HOJAS CORTANTES DE PLANTAS"
W600,"CONTACTO TRAUMÁTICO CON AGUIJONES, ESPINAS U HOJAS CORTANTES DE PLANTAS, VIVIENDA"
W601,"CONTACTO TRAUMÁTICO CON AGUIJONES, ESPINAS U HOJAS CORTANTES DE PLANTAS, INSTITUCIÓN RESIDENCIAL"
W602,"CONTACTO TRAUMÁTICO CON AGUIJONES, ESPINAS U HOJAS CORTANTES DE PLANTAS, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS"
W603,"CONTACTO TRAUMÁTICO CON AGUIJONES, ESPINAS U HOJAS CORTANTES DE PLANTAS, ÁREAS DE DEPORTE Y ATLETISMO"
W604,"CONTACTO TRAUMÁTICO CON AGUIJONES, ESPINAS U HOJAS CORTANTES DE PLANTAS, CALLES Y CARRETERAS"
W605,"CONTACTO TRAUMÁTICO CON AGUIJONES, ESPINAS U HOJAS CORTANTES DE PLANTAS, COMERCIO Y ÁREA DE SERVICIOS"
W606,"CONTACTO TRAUMÁTICO CON AGUIJONES, ESPINAS U HOJAS CORTANTES DE PLANTAS, ÁREA INDUSTRIAL Y DE LA CONSTRUCCIÓN"
W607,"CONTACTO TRAUMÁTICO CON AGUIJONES, ESPINAS U HOJAS CORTANTES DE PLANTAS, GRANJA"
W608,"CONTACTO TRAUMÁTICO CON AGUIJONES, ESPINAS U HOJAS CORTANTES DE PLANTAS, OTRO LUGAR ESPECIFICADO"
W609,"CONTACTO TRAUMÁTICO CON AGUIJONES, ESPINAS U HOJAS CORTANTES DE PLANTAS, LUGAR NO ESPECIFICADO"
W64,"EXPOSICIÓN A OTRAS FUERZAS MECÁNICAS ANIMADAS, Y LAS NO ESPECIFICADAS"
W640,"EXPOSICIÓN A OTRAS FUERZAS MECÁNICAS ANIMADAS, Y LAS NO ESPECIFICADAS, VIVIENDA"
W641,"EXPOSICIÓN A OTRAS FUERZAS MECÁNICAS ANIMADAS, Y LAS NO ESPECIFICADAS, INSTITUCIÓN RESIDENCIAL"
W642,"EXPOSICIÓN A OTRAS FUERZAS MECÁNICAS ANIMADAS, Y LAS NO ESPECIFICADAS, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS"
W643,"EXPOSICIÓN A OTRAS FUERZAS MECÁNICAS ANIMADAS, Y LAS NO ESPECIFICADAS, ÁREAS DE DEPORTE Y ATLETISMO"
W644,"EXPOSICIÓN A OTRAS FUERZAS MECÁNICAS ANIMADAS, Y LAS NO ESPECIFICADAS, CALLES Y CARRETERAS"
W645,"EXPOSICIÓN A OTRAS FUERZAS MECÁNICAS ANIMADAS, Y LAS NO ESPECIFICADAS, COMERCIO Y ÁREA DE SERVICIOS"
W646,"EXPOSICIÓN A OTRAS FUERZAS MECÁNICAS ANIMADAS, Y LAS NO ESPECIFICADAS, ÁREA INDUSTRIAL Y DE LA CONSTRUCCIÓN"
W647,"EXPOSICIÓN A OTRAS FUERZAS MECÁNICAS ANIMADAS, Y LAS NO ESPECIFICADAS, GRANJA"
W648,"EXPOSICIÓN A OTRAS FUERZAS MECÁNICAS ANIMADAS, Y LAS NO ESPECIFICADAS, OTRO LUGAR ESPECIFICADO"
W649,"EXPOSICIÓN A OTRAS FUERZAS MECÁNICAS ANIMADAS, Y LAS NO ESPECIFICADAS, LUGAR NO ESPECIFICADO"
W65,AHOGAMIENTO Y SUMERSIÓN MIENTRAS SE ESTÁ EN LA BAÑERA
W650,"AHOGAMIENTO Y SUMERSIÓN MIENTRAS SE ESTÁ EN LA BAÑERA, VIVIENDA"
W651,"AHOGAMIENTO Y SUMERSIÓN MIENTRAS SE ESTÁ EN LA BAÑERA, INSTITUCIÓN RESIDENCIAL"
W652,"AHOGAMIENTO Y SUMERSIÓN MIENTRAS SE ESTÁ EN LA BAÑERA, ESCUELAS, OTRAS INSTITUCIONES Y ÁREAS ADMINISTRATIVAS PÚBLICAS"
W653,"AHOGAMIENTO Y SUMERSIÓN MIENTRAS SE ESTÁ EN LA BAÑERA, ÁREAS DE DEPORTE Y ATLETISMO"
W654,"AHOGAMIENTO Y SUMERSIÓN MIENTRAS SE ESTÁ EN LA BAÑERA, CALLES Y CARRETERAS"
W655,"AHOGAMIENTO Y SUMERSIÓN MIENTRAS SE ESTÁ EN LA BAÑERA, COMERCIO Y ÁREA DE SERVICIOS"
W656,"AHOGAMIENTO Y SUMERSIÓN MIENTRAS SE ESTÁ EN LA BAÑERA, ÁREA INDUSTRIAL Y DE LA CONSTRUCCIÓN"
W657,"AHOGAMIENTO Y SUMERSIÓN MIENTRAS SE ESTÁ EN LA BAÑERA, GRANJA"
W658,"AHOGAMIENTO Y SUMERSIÓN MIENTRAS SE ESTÁ EN LA BAÑERA, OTRO LUGAR ESPECIFICADO"
W659,"AHOGAMIENTO Y SUMERSIÓN MIENTRAS SE ESTÁ EN LA BAÑERA, LUGAR NO ESPECIFICADO"
W66,AHOGAMIENTO Y SUMERSIÓN CONSECUTIVOS A CAÍDA EN LA BAÑERA
